barcode,gene_name,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h
WBGene00022139,tub-2,0.49284493082679687,0.5129893053017301,0.4968778668657163,0.5027803984041558,0.4866135338001671,0.4890806014657075,0.4789033983287853,0.506440822596473,0.4811657552529907,0.4944876316867649
WBGene00022149,lin-65,0.491131003480716,0.5133109113046489,0.4949967134651802,0.5045189415958781,0.4986827563672242,0.49509601427908206,0.48011416584818767,0.5049145186956668,0.4952124410540677,0.5051657006968067
WBGene00022160,Y71G12B.25,0.48240990724825017,0.49953221016796034,0.49630943454450105,0.499532212884919,0.4982331008569465,0.501847317279194,0.5095118682939872,0.5658208823355856,0.5135154504249194,0.5508089573615871
WBGene00022167,Y71H2AM.2,0.49484700839762424,0.5105205760995669,0.4955796747018954,0.5032981035936883,0.4971740077967541,0.4958426203580129,0.47662623713870134,0.5062236048189085,0.49088799081656126,0.4978911765597216
WBGene00022168,Y71H2AM.3,0.4932687448096521,0.5122522259715221,0.4920395741293689,0.49762500111499886,0.4946178294361585,0.4885195409993923,0.4674918594906423,0.495894229341247,0.4847859172113603,0.49230474370214894
WBGene00022172,cosa-1,0.48705571068017495,0.505388498504917,0.4912351069940667,0.49825229962786116,0.4927081089784019,0.4838062933764335,0.477173270102347,0.49844160377078167,0.4876438263540701,0.48985472439761085
WBGene00022182,swsn-3,0.49027587343828727,0.5107752144188636,0.498881248363872,0.5051821535951723,0.5016703754998659,0.4940720863398795,0.4826796717080393,0.5007057703793604,0.49636319647074495,0.5016632433277488
WBGene00022195,Y71H2B.5,0.49343911910287513,0.5147245776469929,0.4971576840040106,0.5060301896165869,0.5036531086724774,0.49829917494714027,0.47751781609879285,0.5061370833719855,0.5014895530065212,0.5036970270052894
WBGene00022198,Y71H2B.11,0.4918081249002403,0.5008659216899407,0.4882275130887544,0.4860890355681151,0.4805240337071997,0.4748958370930489,0.4615190840250858,0.48754660031995145,0.47940888721001845,0.4939391651983105
WBGene00022200,fard-1,0.5130328996039678,0.5282344195223676,0.5188390704398618,0.5230616370614962,0.5234534147196986,0.5224628595575301,0.5104872629858372,0.5043294532741555,0.5119380121992205,0.4909920091802654
WBGene00022205,Y73B3A.3,0.4894041907320116,0.5096216479769147,0.4891392493726154,0.5003911953479011,0.48748801521238605,0.485207456074336,0.4666553340140121,0.48997557734451824,0.47804785269905525,0.48543812746704956
WBGene00022222,Y73B3A.21,0.4935049039587875,0.510819672283533,0.4930318047052952,0.49499392464765185,0.4930749170782834,0.4840618906524412,0.4742595154297433,0.4954568641507194,0.48203879561862534,0.4962509383024296
WBGene00022235,sqd-1,0.49134732151494254,0.5123698682869579,0.4983028006636232,0.5066924089857013,0.4985379285891719,0.4940987864281645,0.4810013008057985,0.4969035610357934,0.4947375405788487,0.49106940919057673
WBGene00022246,acp-7,0.48964257504707914,0.5105861855390933,0.49067028706182286,0.4944814660885517,0.48009862351495886,0.48860301967022496,0.48107812983871356,0.4530578173331732,0.4577345242826468,0.48571940812532505
WBGene00022253,hrpf-2,0.49256137066452965,0.5181066742261815,0.5020527756966654,0.5104783401619029,0.5026440502868901,0.4995310947737968,0.4819540183724733,0.5084177044780538,0.5004922517715675,0.5077444882636961
WBGene00022258,Y73C8B.1,0.5086455145607334,0.5873702222749606,0.5609556917797528,0.5814101786630519,0.5568242185444862,0.5404449433109939,0.5406619529444102,0.5657305980395431,0.5313862597374689,0.492801581975814
WBGene00022262,Y73C8C.3,0.47635219783657573,0.5157651548565152,0.4858404749073332,0.5019937649027371,0.4843268224987006,0.4741822637953331,0.4686471749613084,0.5249725218706212,0.491853933154098,0.5262143375108546
WBGene00022267,Y73C8C.10,0.5365601680815537,0.5518796930376179,0.5546543243823117,0.6129596690265794,0.6430941476162563,0.658157149195515,0.6555178869297018,0.6198461007823319,0.6451204881273325,0.5921206918276506
WBGene00022270,Y73E7A.3,0.4922923471771387,0.514533498525603,0.5037960513867272,0.5182036548569062,0.524447464046592,0.5343502599596729,0.5261491770032151,0.5092063240106803,0.5412724769191547,0.5442076976632415
WBGene00022278,rcor-1,0.49293310369606913,0.5134900217357481,0.49857638754196765,0.5055923579008427,0.5007709621815999,0.4953960853000078,0.47998267262019617,0.5057619928887533,0.49634417414142634,0.4980960153585257
WBGene00022283,lgc-27,0.48532650188065307,0.5057573992921204,0.5069883882830576,0.5051355505070751,0.5072935246784736,0.5051355462199679,0.501311577380561,0.6231648816299188,0.4996691207234544,0.546652925348175
WBGene00022284,glb-33,0.5236895430916975,0.5608983952703134,0.5326673979432514,0.5434839552746374,0.49364285974524186,0.511416415099561,0.5148021294554297,0.5443940904658167,0.534706848272188,0.49904246396055063
WBGene00022301,cpsf-1,0.49357558767754295,0.5130280939771918,0.5023422576134893,0.5088537157200972,0.5081843932875441,0.5005581494061724,0.4799982314571475,0.5041943484753738,0.5034956555269436,0.5040544250776893
WBGene00022313,Y77E11A.12,0.48233945125742406,0.5155880791528511,0.49455802595149706,0.5180230215906806,0.5099878656681319,0.5230076895451923,0.5223994678783376,0.5223994721358147,0.5256950274102278,0.5410742966965804
WBGene00022325,fbxa-5,0.4772243043717514,0.4718873389768003,0.45762052745069204,0.4466776135031256,0.4685266320511561,0.4390959701269491,0.437500026929899,0.44667761237393144,0.43750002581296144,0.4626311723687932
WBGene00022349,Y82E9BR.17,0.492100733101354,0.5261360825229277,0.508194246601326,0.5214852550065036,0.5318098227757333,0.5135339706034568,0.502454605285905,0.528529760578591,0.5165814219887451,0.5518059969494721
WBGene00022350,Y82E9BR.18,0.49390170558554375,0.5147413624380028,0.5006785887220754,0.5098172494545835,0.5035107349835055,0.49616540107935453,0.4826424889533246,0.5015897676718333,0.50026494607966,0.49851466991049237
WBGene00022351,Y82E9BR.19,0.4905567723415445,0.5095522778457681,0.4961929022011011,0.5016413583553658,0.4973779931390858,0.4852472491758102,0.47426612674580865,0.4923819455244036,0.4836221976298245,0.48449157068548926
WBGene00022363,Y92H12BL.1,0.4901027909844757,0.5139323884289995,0.510507791579905,0.5201665068101008,0.5132597821231352,0.5088237065616684,0.4963622662431313,0.5334715802619275,0.535114839252072,0.5435294332652125
WBGene00022369,Y92H12BR.3,0.48970458485882923,0.5150209894013367,0.49694550493365125,0.5052187929196438,0.49920322825717806,0.496104271129556,0.4806738786016122,0.5078922525394253,0.4977079316153932,0.49952302039771335
WBGene00022377,gpx-4,0.47996666205532046,0.5062326130532073,0.47223970346319283,0.48083367779255337,0.45532423026667507,0.4506238351274607,0.4410901278351865,0.4717638816184216,0.44940942656494876,0.4793108950163321
WBGene00022383,Y95B8A.2,0.47617194381041467,0.5077744444679076,0.5041752249896727,0.519175438547653,0.5012730016403127,0.49606953222244565,0.5228977380627776,0.6363297523391607,0.5242140895530573,0.5188292996514555
WBGene00022393,abhd-12,0.4923734925551475,0.5145276060953263,0.49960129556401206,0.5060461938448365,0.4943128839715797,0.4940936123935932,0.4806827408304399,0.5031342290555684,0.4962859924688021,0.492371065123043
WBGene00022398,Y97E10AR.3,0.4932542096439113,0.5142318005920474,0.4993326646238303,0.5052325682535963,0.4955092847222926,0.49212890310825796,0.4759194965864786,0.504591172587641,0.4903208157885232,0.49408741421306546
WBGene00022418,igcm-4,0.49400005352968585,0.5276332029033542,0.5022855419522295,0.5156827126973911,0.5139605605597288,0.4977280973283842,0.4974720906422977,0.5363700403375141,0.5111096365025901,0.5367972615440018
WBGene00022419,Y102A11A.9,0.510649523275834,0.5357680486973493,0.5282112149974272,0.5470538145360125,0.5366477474159718,0.5345218702439443,0.5195403094325618,0.5652188578559232,0.5453212657451088,0.5134099977258167
WBGene00022420,wdr-4,0.4928571105920897,0.5135048938225525,0.4977098190360094,0.5072749606796062,0.49950804120872555,0.49696407324699715,0.48186932589819836,0.5058929135263114,0.49769914489189787,0.49941231952477955
WBGene00022426,Y104H12D.2,0.48968071704963506,0.513105021142817,0.4962254443850923,0.5052704278713898,0.49603741765314086,0.4937331449078071,0.4764127055555173,0.5007254477615114,0.5000861155012729,0.49986676840153027
WBGene00022435,cfap-36,0.4831469999952487,0.5038531629841381,0.4799263567947113,0.4901031984391029,0.48132074236193373,0.4758543155674992,0.456829725991582,0.4949893682024738,0.4789846431761514,0.4951873188440773
WBGene00022441,Y110A2AL.4,0.5132788904698828,0.5198565876908688,0.5273870600067125,0.5145693424621913,0.5388524422648134,0.5156835275374906,0.5033262762815714,0.6294083188283431,0.5280790741664317,0.5452282628854916
WBGene00022448,pinn-1,0.48905728775153257,0.5150883628276512,0.4976946519090641,0.5076625647428789,0.5056641297719113,0.4996822853811836,0.47645552259980006,0.5030510557362943,0.5002298147293225,0.5009465234349794
WBGene00022459,Y110A7A.9,0.48968380225603664,0.5129194300981125,0.4977771537702354,0.5036751315150323,0.4995641224356776,0.49527431902147284,0.47774292733618257,0.504453933191334,0.4989377472876605,0.49683434446929137
WBGene00022460,use-1,0.4925479427005717,0.5131266123399579,0.49918733768774926,0.5051370396754907,0.49614968198859516,0.49305576964314013,0.4780523170994084,0.5024933863475781,0.49240803895273044,0.4973031977535645
WBGene00022466,Y119C1A.1,0.4926929436284664,0.5179547195193737,0.49992878195496654,0.5070422438544873,0.49906548037892035,0.49572057714870543,0.47990148084575274,0.5041015115594042,0.4970198044905172,0.5022335502434069
WBGene00022471,Y119C1B.5,0.4914231301045879,0.5157502390018657,0.4976002219662157,0.5037509411245543,0.48981039766268825,0.49266505462546045,0.48638642063158755,0.5008932356781625,0.49752117142582186,0.4942188492621914
WBGene00022475,Y119C1B.10,0.48996322329627195,0.5083136855694219,0.4965403302484733,0.5038879596170799,0.49016885436159285,0.4932266843817948,0.47876760190801493,0.4997365113524108,0.49098671384234216,0.4956059356022807
WBGene00022491,Y119D3B.14,0.49335692763886163,0.5105002211909561,0.4976347249691677,0.5064858770509061,0.4998605253165247,0.4917753196779367,0.47838457596122713,0.5020190702966398,0.4902819721952722,0.49162250603962393
WBGene00022502,ZC13.1,0.4896157608072049,0.5166250330508428,0.4986467406613315,0.5058171386532613,0.493249806895889,0.4933259639827627,0.48107333397744556,0.5137732103683432,0.4943478184407604,0.4997167930865434
WBGene00022503,ZC13.2,0.5374663909317966,0.5309228062502321,0.5401316630057341,0.5259398573638151,0.49436265546418395,0.5103162205512675,0.5127208522534015,0.5929367161718031,0.48022042336082527,0.5138995432342859
WBGene00022512,dot-1.5,0.48343842349805377,0.499490865353671,0.4813399532680439,0.4874943036813554,0.46976231530876833,0.4577828344303273,0.46049847180743014,0.47931928804137813,0.470469522012413,0.4943429918439976
WBGene00022517,ZC123.1,0.4775520456952108,0.46851090715453886,0.499751321767323,0.46002259319681105,0.46381169343458845,0.47397740906002367,0.43317520301090184,0.625371853076875,0.44978848703209384,0.5417876755731605
WBGene00022531,morc-1,0.49527876092472867,0.5200196760976169,0.5072374662716658,0.5131812612743055,0.5060160082827833,0.500393255621245,0.4840639616721672,0.5120382131815703,0.5027856423277001,0.5010272546926761
WBGene00022532,ZC155.4,0.49235073215122177,0.513950579219637,0.4991744131962074,0.506651831307996,0.4982082286502024,0.495673959310544,0.47732334746452365,0.5058656430165519,0.49505597630213466,0.4964208480647779
WBGene00022534,syx-16,0.48962305526558225,0.5115833269554221,0.49477478101854855,0.5019481398578128,0.49271709537798736,0.48725502694357326,0.47651851247219545,0.4939107615431695,0.4901433988841434,0.4925076459991965
WBGene00022546,ZC196.2,0.4755756636559938,0.5073348331450162,0.5296818269810007,0.5204256637707253,0.5410322532539277,0.5475758351313239,0.5732899707987794,0.5114654255792299,0.5390719889156936,0.5785567762845194
WBGene00022571,ZC239.13,0.4694687910998854,0.45951888238701033,0.4759585304444105,0.43155270284790936,0.42947977474987564,0.44833324999471424,0.4159290658673638,0.39701891104425563,0.4134585527707375,0.450018691799951
WBGene00022580,iglr-2,0.4948570750055538,0.5125862927847107,0.4958398288305766,0.501858010170305,0.4983834658265924,0.49214817226661683,0.47842817800619775,0.501352790622429,0.4920534505724581,0.4934661626498225
WBGene00022592,klu-2,0.5147917601821065,0.5434826089935789,0.539422895229585,0.5447030261200837,0.5336035572126354,0.5401123342783117,0.5410881919995754,0.5505689773823548,0.5436714443283426,0.5444228532438746
WBGene00022597,ZC395.5,0.4722287867038607,0.47825480585135705,0.4268797036784394,0.39964245600084813,0.3813544869174625,0.38450021254796307,0.38704035022738315,0.395177766820405,0.40431103653085065,0.37179499172283187
WBGene00022598,ztf-8,0.4918318465748429,0.5142763780047681,0.49535093958982623,0.5013108677417296,0.4951007776818875,0.49201800912312105,0.4769157975558938,0.5002318159954772,0.48949213152323856,0.49605959463065297
WBGene00022599,ZC395.10,0.49056294242883414,0.5114125010581155,0.4985986145661461,0.5080405258361312,0.5000327434744296,0.49521973956096077,0.47941528106563164,0.5039410000324551,0.5030851739361929,0.5012424328120987
WBGene00022603,gck-2,0.49281214267619855,0.5142161686012913,0.49889633240976333,0.5050677886964113,0.5004702746871219,0.4943541872583667,0.4777761306201996,0.503438535796304,0.4967923087031584,0.4972200407870207
WBGene00022610,ZC416.6,0.5154205068710677,0.5191287229660323,0.5312746828990866,0.5508293836024252,0.5538320676077376,0.5557463527626046,0.5479377279360577,0.5380450596459438,0.5544320718559431,0.5344233936346838
WBGene00022612,ZC449.2,0.517993542785098,0.5079378450834365,0.5138204804803572,0.52198198726076,0.5224144482774993,0.5286641864328236,0.5245461930475627,0.610800345025005,0.5444979974689893,0.5846984709427256
WBGene00022618,ZC477.3,0.49119060029778155,0.5151642885885523,0.4970548266575528,0.5058177410691334,0.49606924287287013,0.4951934077279219,0.4788152189213171,0.5016395557180175,0.4967531729425644,0.501226114114246
WBGene00022629,ZC513.5,0.4940594268080723,0.5131376521613774,0.5005147508267279,0.5069422172536618,0.500106017275404,0.49555752862325386,0.47855451384880804,0.5078315442339736,0.49679331154413464,0.49430833754776843
WBGene00022642,lipl-5,0.49229783677583566,0.5098739793395998,0.49833439916786,0.5068334219156369,0.4988400037183183,0.4881248244027355,0.4673630538370521,0.500064594890985,0.4766079562416691,0.4747816146802215
WBGene00022646,acl-9,0.4922551448299905,0.5147051236037995,0.49999723795508394,0.5058288602822348,0.4978947033585748,0.49551831366206595,0.48271574219889896,0.5082196351953943,0.4959853199143279,0.49442698238237803
WBGene00022665,ZK154.1,0.4837352799831618,0.4837352835828576,0.484258003657178,0.46322077501638126,0.4695732563637888,0.4612243199226332,0.42330822314239813,0.6357175365229013,0.4707917989884115,0.5365602014505534
WBGene00022675,gbb-2,0.4910011482411256,0.5208287308894163,0.5002420712695694,0.5168963499562513,0.49476053659326424,0.523731536722655,0.5299690706005754,0.5122924640700595,0.5304314773226525,0.5409235832145295
WBGene00022677,ZK180.3,0.4918081460999053,0.5109754090500446,0.4959605656318229,0.5026055056486333,0.4948161916907894,0.4895179984907656,0.47612129863715036,0.4990876368085373,0.48929361380374525,0.49106222634562813
WBGene00022681,ZK185.1,0.48798954923807847,0.5072012472581617,0.497716372629811,0.5095688712754447,0.5002088340322636,0.4943775770055565,0.4828467020859049,0.5096091518946974,0.4963272387328472,0.5032557513775134
WBGene00022688,math-47,0.45341083738144033,0.4745859518286918,0.48260620330227194,0.4786852262807507,0.5671250441475006,0.58784467568779,0.5600953763910951,0.5391588672549338,0.5524709689107524,0.5750333183992288
WBGene00022694,gcna-1,0.49265015442192744,0.5140810598794386,0.4985305555686812,0.5062149176533594,0.4987531914178259,0.4938934283103068,0.47968951347447875,0.5051791946941538,0.4948665615074082,0.4981043113011395
WBGene00022696,ZK328.7,0.48040630055856015,0.4903431452974286,0.49929280806540016,0.48214037059601395,0.48127750144517806,0.48040630319283595,0.47406017616729246,0.5705802005794693,0.4934261287260664,0.4971372856068404
WBGene00022697,cyy-1,0.49045749346991613,0.5135628460418467,0.4963624957537516,0.5029655353279829,0.495412573778484,0.49258055500163583,0.4770610074283119,0.5024873051534643,0.4961014472874958,0.49937978847544817
WBGene00022702,cutc-1,0.49214707596654655,0.5153226511467189,0.5021358841592481,0.5080216009395763,0.4973853260061832,0.4965015755770315,0.48147354316188323,0.5055173440944462,0.49842002969485555,0.49762538608615126
WBGene00022703,ubxn-4,0.49287260561540114,0.5151054000808856,0.4996364789317941,0.5084216172437191,0.4974204063348766,0.4950582565215099,0.4836753969230119,0.5037862916194987,0.49588174997999984,0.497497553074081
WBGene00022712,ZK355.2,0.5135236556662426,0.5320963442429417,0.5362504211739861,0.552851204527513,0.5281567580046642,0.5285356421189658,0.5264845563726066,0.5460289082258225,0.5303616433852328,0.5099769042421967
WBGene00022717,hipr-1,0.49347339633931536,0.5137642139683339,0.5014930921420189,0.5069869669428106,0.5036232095222858,0.49813003603449124,0.4775199076063826,0.5067578969323342,0.49805496821172285,0.4969421619310436
WBGene00022718,ZK370.4,0.49302252864168966,0.5209459629178911,0.5014640059610282,0.5096134369359668,0.5021383917801328,0.5006789865195028,0.480657911008094,0.5022024032983784,0.49853042127483566,0.49603109507333587
WBGene00022719,pdhk-2,0.49126940814047365,0.515707899660348,0.4964711536454602,0.504580586964638,0.49663009620747295,0.49388925871293216,0.4795360945127549,0.5006757549297134,0.492786047829598,0.4939294047380683
WBGene00022722,ZK370.8,0.4937924886296505,0.5153722534323512,0.4995711524597299,0.5079393878817035,0.5006023465612284,0.49583015838966327,0.4822293770879303,0.4998173214055636,0.49824171688702623,0.4978779455981781
WBGene00022725,ZK381.2,0.5474370039981244,0.4668428810677839,0.4964635655933571,0.492782708194379,0.47634306110049995,0.5098463584388839,0.48074239580059036,0.6275641932906282,0.4616890002299262,0.5571418915778841
WBGene00022727,prkl-1,0.4824316088060574,0.5019911906222605,0.49374820849433737,0.48785691536812636,0.498404064738,0.49156409303797405,0.4870304312023343,0.5880615675521869,0.5061154682925393,0.5564022088908497
WBGene00022750,ZK484.4,0.49511121203812863,0.5172360498090869,0.5033603588759661,0.511514874919773,0.5072175444634042,0.502463972006546,0.4863072647296093,0.5062520692144283,0.5008549475035392,0.5037248147698113
WBGene00022759,ZK546.2,0.49417776189973833,0.5138669404404816,0.5001485269875601,0.5064215233339284,0.49908816722668226,0.4958811252388316,0.4826635263182519,0.5030390006779819,0.4964107257562234,0.4946059522562903
WBGene00022760,ZK546.3,0.5237315371166632,0.5431037545648312,0.5187528232470896,0.5023918962389746,0.4781666254840452,0.45426227663417545,0.45098306610316063,0.42504322696784813,0.42614959989080375,0.3949264208578581
WBGene00022769,sorf-1,0.48935161898091256,0.513035099365881,0.4946597999247013,0.5059442960829578,0.49496252518193057,0.49350448074321895,0.48200785249395517,0.5149231497706493,0.49465980062107934,0.5052151143119752
WBGene00022772,ZK616.2,0.49032604017228865,0.5107713962425222,0.49821846739209663,0.49918995724941323,0.49292537343885623,0.49199381747442944,0.4673120322531551,0.5032666277655945,0.48712783901910456,0.4868366906668686
WBGene00022773,ZK616.3,0.4907532220261227,0.5053039951969226,0.49632676198666714,0.4972356553831717,0.4908139354965705,0.4880822850875376,0.4716092625522272,0.5032831378016462,0.4863771695488706,0.4872442810499232
WBGene00022775,ZK616.5,0.4924236580593193,0.5170554515575677,0.5017538068901635,0.5096910348946645,0.4998256458023627,0.49839188026740805,0.48307595825406974,0.5091181995891851,0.5000986634094442,0.49754859749584984
WBGene00022786,ZK652.8,0.4812580581450542,0.5029321683145999,0.49175391479536074,0.49913714619573457,0.4923607398818973,0.4916985469888884,0.47581106039859244,0.5002018461486639,0.49350800765341263,0.49954422693908535
WBGene00022787,tag-307,0.4934672112270092,0.5160397651131837,0.5006113719672133,0.5070394396519193,0.49718403775702713,0.4961382240026059,0.4822393860951329,0.5102922010044537,0.49929217245043434,0.49954074714334235
WBGene00022790,ZK682.7,0.5314062869404085,0.53007043372874,0.5437774970254616,0.508934893139242,0.5072173472572528,0.5259398622783678,0.49418068722812786,0.6268592079047831,0.5273378544396017,0.5426140172612616
WBGene00022792,ZK686.2,0.49438914471816303,0.5162447105684758,0.4998681593302138,0.5059336898721016,0.502131150459041,0.4953798993834685,0.4827852592387483,0.5006976542727204,0.4987782879839969,0.5037819085463275
WBGene00022812,uvs-1,0.4928322935440297,0.5153433476642081,0.49828689207041543,0.509468180217396,0.4973355683841256,0.4918913994359902,0.47918202289741013,0.5043624380926099,0.49225498025876846,0.5016434603407115
WBGene00022813,ZK742.3,0.5172271593094072,0.5335980035701856,0.5156662118986097,0.5294156617679165,0.5253132446918556,0.521262220978004,0.5286463391704483,0.5129489688725095,0.5608934714151942,0.5019763848727926
WBGene00022814,ZK742.4,0.5153332820777614,0.5570610642282283,0.5688674805886081,0.6031447706795818,0.6061081566126819,0.6220946989275362,0.6223781570391825,0.5641345244608424,0.5713933742695969,0.5469357856184545
WBGene00022817,upp-1,0.4903645228839332,0.5146816400673264,0.500261780589578,0.50813511243513,0.49823170984716736,0.4962390133968928,0.48397615481581746,0.510535134703871,0.5001209207102292,0.49939299416501315
WBGene00022823,ZK813.4,0.5123028740676977,0.5437019480497377,0.5360445105254109,0.5476725368222318,0.5304192802384303,0.541427940494522,0.5317109708647212,0.5405378227710479,0.5399094644058885,0.5423093575724589
WBGene00022824,ZK813.5,0.5213148245773577,0.5147542311480077,0.527430281399421,0.5076785693475936,0.518094181165537,0.524424389373423,0.5259398596077068,0.6010419627203993,0.5448500286742561,0.5594431593013041
WBGene00022830,ZK973.1,0.4938667044168597,0.5140901747787291,0.4993653864658767,0.5045806918539267,0.49757368439854227,0.4934218788909944,0.4774548855378926,0.5028432513643821,0.49204372437950045,0.49239508266016596
WBGene00022831,cec-10,0.49376995908271026,0.516662745818975,0.5028513603915516,0.5105200962183208,0.5023271949388335,0.49917872153502857,0.4845209813459923,0.5099903379454765,0.5002330271904604,0.5014626731647169
WBGene00022850,ZK1127.3,0.48996211084857666,0.5137071901758222,0.49672949979778025,0.5055399913715513,0.4971818641658081,0.49233285195340154,0.4759617805846828,0.5030106045623355,0.4898306062999698,0.49743381370289297
WBGene00022854,cin-4,0.4936719651691659,0.5131579320805878,0.4986107151922836,0.5042970236228758,0.4983680768055194,0.4944459925577304,0.47757578095772435,0.488677705751685,0.4905567484749068,0.49721792057870207
WBGene00022857,ZK1127.12,0.48630445540332423,0.5083792007135467,0.49218319884953876,0.49522438074608366,0.491212969898239,0.48719800222038245,0.4684593889396669,0.49086211942451957,0.48451729946668487,0.49025746706920725
WBGene00022861,dve-1,0.49422476747172844,0.5146270119213613,0.48423155792715455,0.4851936540074266,0.4718887937579184,0.47922295913334706,0.4720529567967131,0.49483197353702874,0.4686688933400002,0.49195176941677843
WBGene00022862,ZK1236.1,0.4943920385965994,0.5141210552335567,0.5006201520215233,0.5081270604071506,0.5020385023934838,0.49810071986078486,0.4794384230235155,0.5052380121464024,0.5023207375948877,0.5052439446985377
WBGene00022872,ZK1240.8,0.5552826699694763,0.63005746630458,0.6734558194996256,0.7223092169399844,0.6988876634856032,0.698120270061753,0.6491889090592937,0.694983663068405,0.6580236463203843,0.5066822267840517
WBGene00022880,tbc-2,0.49203866880283414,0.5148460658438209,0.5028841471546992,0.510064557161806,0.5042822955761307,0.4995137534190633,0.4842948939265926,0.509514115293209,0.5009167299161972,0.4999979014734262
WBGene00022881,ZK1248.11,0.49401616413039273,0.5127137213175791,0.4996126280215464,0.5040522169133811,0.49847973075129565,0.49544140599637293,0.4767039431879873,0.5005438257825207,0.4985888647857619,0.49595046406357507
WBGene00022882,ZK1248.13,0.49448817348787033,0.5145023128436641,0.5007052727575969,0.505094264674458,0.5006110763702198,0.4959276394110123,0.4771054934508807,0.507093158922334,0.4964112587278242,0.49899441682041323
WBGene00022883,ZK1248.15,0.49362639102278283,0.5118453721451793,0.4987722531101028,0.5035985502608832,0.49548864230501444,0.49053259625088974,0.47721840358108125,0.49967830516158895,0.48945614805979876,0.49410020585617226
WBGene00022893,ZK1290.13,0.4850168970908644,0.5083899157349807,0.49157294090364423,0.4992938422011669,0.4912828576545629,0.48792828389178,0.47381069406666226,0.4856376817746644,0.4837623614744713,0.47094417443145237
WBGene00022951,C30E1.9,0.4943086266575956,0.527194595457035,0.5324212036836646,0.5568257743214484,0.5598816693541122,0.5697099042987094,0.5720999379123638,0.5879961280570793,0.5802922352304263,0.5459379455275124
WBGene00023104,K10F12.8,0.4543806042816907,0.47921406816895273,0.4792140700864797,0.5146540970150427,0.4808685785716546,0.4647562236451917,0.4451244427802411,0.4475290800006596,0.40225624582201563,0.4199932988970969
WBGene00023322,K08B12.4,0.4610093029633298,0.5046730014786683,0.47595852967385893,0.4796393868705661,0.43556085574416564,0.422958741458935,0.4466157065232694,0.44661570858178146,0.410918421863945,0.3970188990362319
WBGene00023323,K08F11.6,0.486257529736614,0.5154819358670636,0.4920269260330162,0.5031178093052175,0.48245038170753723,0.47756365205937884,0.4678187668982274,0.4856228943874961,0.4751867509559638,0.48981448493888546
WBGene00023395,Y82E9BL.9,0.519897607726812,0.5792175268813594,0.558517160166811,0.5892709030666768,0.5473863916566959,0.5376665451022958,0.5267709146921672,0.4268797327183725,0.4758966718306103,0.46509438598125286
WBGene00023407,cex-1,0.5147845216232543,0.5395232455961547,0.5258393823810965,0.5374262141026003,0.532894181505719,0.529387452803616,0.5180211142873988,0.5302530744447527,0.5270872373852674,0.5057691261954239
WBGene00023408,cex-2,0.5107185525016857,0.5483889170984163,0.5248422118255184,0.540577715819302,0.5043740669732695,0.5244383733271143,0.5279661937829053,0.49496746631799327,0.5077375086450151,0.48262375187944767
WBGene00023417,swm-1,0.5147559364934018,0.5354377606703475,0.528769776609366,0.5387243135062157,0.5153737091102104,0.5280148541290255,0.5215450796170972,0.5125862524497887,0.53249484194359,0.5283042477552113
WBGene00023421,rde-11,0.4886326143427973,0.5075587798273089,0.4918150534392987,0.4962098588615121,0.48754122536366495,0.48493152958168256,0.4736288975871418,0.49541825491487607,0.48588287158637605,0.49541121853410397
WBGene00023432,K12B6.9,0.48406742016189314,0.5018724882841165,0.4781633767034877,0.49079496635150127,0.47725487137277167,0.4858834225254617,0.470543402454302,0.4693884433346841,0.48127294116734937,0.45845623295199944
WBGene00023451,mlc-7,0.4892655640446263,0.5280408166397659,0.5148074133187657,0.517066525937708,0.5171351456871817,0.5274003509023771,0.5122733224427459,0.5078214969754606,0.517614036779835,0.548216010291702
WBGene00023485,ttr-49,0.48947711452594606,0.5024694193407078,0.4869989043749988,0.486475916103015,0.47834802884765887,0.4755391473435319,0.46796222315730096,0.4818282915106002,0.4664864402985406,0.46358338243393526
WBGene00023491,tsp-21,0.4884489540642036,0.5093979672619947,0.496469210564138,0.4999716242100587,0.49368166644174116,0.4892518874503336,0.47784880307115296,0.5101111729967277,0.4850298374169933,0.5018818025585444
WBGene00023515,srz-97,0.4588816525453544,0.46470099242765267,0.4608634587247814,0.42232151182508565,0.4412316724870686,0.42814084295014065,0.3943553316329469,0.39836348460649434,0.41610053158433563,0.4526606762656359
WBGene00023519,Y60A3A.24,0.5228302888679132,0.5289457466810273,0.5063906384121163,0.5255569728331211,0.5438949736066101,0.5332746622922772,0.5423157993569642,0.5311361811613232,0.5655058988982531,0.5585960012285971
WBGene00043065,C55C3.7,0.47464305664491246,0.49750999748502917,0.4439312680760071,0.442614911177425,0.4815738845997221,0.48999161044994655,0.4613995593901383,0.4517497211540647,0.4637900578211054,0.48639239199126516
WBGene00043068,F32E10.9,0.48925127730694346,0.5061005030138629,0.4905272665668374,0.4924700474666485,0.4787460147696007,0.474256394971265,0.4591473904733883,0.4672369793124952,0.4763563372958165,0.4793934170965693
WBGene00043156,C27F2.9,0.49285465135931844,0.5111199007481064,0.49935884228192323,0.5061329230169069,0.4980067089778724,0.493752512524234,0.4821610327773461,0.5083840899015267,0.4922599157936316,0.5000851521894769
