barcode,gene_name,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h,go_category,go_description,cluster_lvl1,tsne_0,tsne_1
WBGene00019004,xpg-1,-0.12433680888520282,0.2100670314376352,-0.09489377905029084,0.00732606805341085,-0.09259277085722227,-0.1543932202617766,-0.42787430518734215,-0.03195283046595243,-0.15034934507063016,-0.08185571303349802,BP,DNA metabolic process,0,-47.494816,-11.6647
WBGene00019009,clec-90,-0.1929137366944893,0.15500956319126225,-0.17847329926855515,0.011708481413277738,-0.16628514876754075,-0.165230137706458,-0.3926406897715564,0.10647863718795136,-0.14949722560311066,0.028403298164169755,not labeled,not labeled,5,-34.75413,-9.899917
WBGene00019022,F58A6.1,0.21260658775856636,0.8345817772595385,0.3952967168253263,0.5146297616354225,0.3163883358441044,0.24581772254600945,-0.013035488981866905,0.13406301647008334,0.03896418637646093,-0.3769888795018943,not labeled,not labeled,11,3.4346974,-4.639537000000002
WBGene00019039,fbxb-18,0.27392285408325634,0.4947648466030685,0.4084649731639498,0.4994112308932994,0.7144954645961779,0.5269794683178795,0.5360530639950607,0.6322683944560872,0.3632986687175528,0.7998410198673156,not labeled,not labeled,6,45.134495,1.3013167
WBGene00019042,fbxc-21,-0.2718044474387007,0.3053172485059008,0.2368921018832122,0.22030926685633112,0.3209564019883988,0.3743956675782272,0.26546137289202143,0.6713774474942369,0.2654612568949144,0.7427830267560349,not labeled,not labeled,1,17.839382,11.624233
WBGene00019043,fbxc-26,-0.38589093676040775,0.4762848204805792,-0.14982362544170869,0.3278048196600061,0.24741105643743744,0.16227161022910686,0.166650049257548,0.7072184448162755,0.2921809090637293,0.7890124710519419,not labeled,not labeled,1,14.167212,9.229076
WBGene00019047,F58E2.3,0.42093822939968106,1.3821457094571308,0.8680045922164048,0.6492072471344449,0.2656600324539866,0.6187266229707333,0.7322278340993922,0.9147528387470648,1.2852002040515895,0.023459145297788808,not labeled,not labeled,24,44.53473,16.211979
WBGene00019100,F59B1.8,-0.11026710318089884,0.5860237644077682,0.3548826821655222,0.8168778424557583,0.8808247264785791,0.8897329736838344,0.7968526777498823,0.7280206892087371,0.7895013500819363,0.022122944947470916,BP,immune system process,2,38.496456,11.29789
WBGene00019115,nhr-195,-0.2585627551152623,-0.25092942630046355,-0.6520765247832658,-0.3091887938042559,-0.7242262669005326,-0.7401678213655316,-1.0225674697741294,-0.9527972470041997,-1.1949315877851392,-1.1375032603079198,MF,ion binding,31,-32.783115,43.75972
WBGene00019122,F59E12.6,-0.3534204685441198,-0.04750027646606103,-0.21591697545946695,-0.28777687475127856,-0.3238762221634719,-0.4618671807211348,-0.7817854090494611,-0.6114885573503939,-0.4143884988573987,-0.885871130918618,BP,cellular protein modification process,21,-38.69957,30.725904
WBGene00019128,F59G1.4,0.1907322601677457,0.2562213819636927,-0.2080201098870864,-0.24984024057358845,-0.39646518934642216,-0.37647367446771707,-0.8227298614710952,-0.21392054007704164,-1.0153748652299999,-0.036133603884732864,CC,intracellular,21,-43.527004,24.17042
WBGene00019136,F59H6.5,1.7162058672469698,2.550195586849359,1.4405715593850896,3.12338095863379,3.3625685334225004,3.1926432585044697,3.1699231253094204,4.48726396756342,5.33219427578145,1.3625692120143107,BP,response to stress,13,60.696217,41.66234
WBGene00019148,H03E18.1,-0.21746612850289093,-0.2019028855554703,-0.07173562916779552,0.01072660242452983,-0.02442992827503332,0.05025491580069108,0.21468169677974205,1.18657647025816,0.1936541918467132,0.9891933611127506,not labeled,not labeled,1,6.1669664000000015,22.18091
WBGene00019157,H05C05.1,-0.12732406602161728,0.2715870070191553,0.01694871654225949,0.211103192293054,0.13388559218668486,-0.0022532962511059296,-0.32722229595508523,0.10572014461972046,-0.1420552995320623,-0.013759192499171569,CC,intracellular,27,-3.5655499,-42.44717
WBGene00019162,eif-1.A,-0.13367316373994687,0.20289453241734454,-0.040121366512982704,0.09242231371906406,-0.021686701218872173,-0.08158932650266859,-0.3558453735705997,-9.923621702068176e-05,-0.0027427761504590364,-0.00014347547277893113,MF,RNA binding,7,-41.57942,-46.166653
WBGene00019163,ubxn-6,-0.1403278129049026,0.24219604367736025,-0.01376444009541089,0.08021782916757657,-0.02407644448134061,-0.058463851344177975,-0.2926147327689037,0.0895995690813649,-0.02953852391871692,-0.048984624317129466,not labeled,not labeled,30,-23.165613,-40.633926
WBGene00019164,H06H21.8,-0.2311547425032208,-0.2350207476063924,-0.7317052707210401,-0.7063802803513228,-0.7850081077321569,-0.7997089926074228,-0.9621959665889824,-1.2800471057184009,-0.909824540830515,-1.2143155567018002,not labeled,not labeled,31,-35.559006,43.749985
WBGene00019178,scl-12,0.8744683220119107,0.5849619423318106,0.5849619294727937,1.4150363350717503,1.5024991493539392,1.1154762322277705,1.2223913548368106,1.5849611912389303,2.8744674376486508,1.2223913586767097,CC,extracellular region,33,61.612946,25.398664
WBGene00019182,H10E21.1,0.3322545681870519,0.6420005796811559,0.3159158011659837,0.5093822784332982,0.3516199234530575,0.22433931155002185,0.12405300938010375,0.10769432286415714,0.2748042919147693,-0.12231125041969905,not labeled,not labeled,16,7.457639,-6.0055666
WBGene00019183,npr-30,-0.4040243494898013,-0.465663407950994,-0.7355841690790932,-0.7705179415856271,-0.603739551277874,-0.6615836066260172,-0.6550407890273107,-1.0250907823389293,-0.9510902079244916,-0.3344188618720878,CC,cell,21,-44.24463,37.601925
WBGene00019208,lips-14,-0.13111740550632156,-0.011378171257892866,-0.6511245222779021,-0.767736258760312,-0.6786051950222031,-1.1591317081256591,-1.0837175200613602,-1.3825170500167108,-1.768871841461019,-1.3790449181416593,not labeled,not labeled,12,-27.918962,48.562614
WBGene00019212,zmp-2,0.33763312494729725,0.7918919208030477,0.4782314593641619,0.5437053183632212,0.5188734536853818,0.6932443547476215,0.3657567374153707,1.4469805653507797,0.6708765682581017,1.017833414455399,BP,immune system process,15,29.970304,33.683094
WBGene00019215,H20E11.3,0.12285683949748186,0.3836734284606696,0.050804466497805116,0.1323234669286535,0.0960152950358033,-0.19575083979170585,-0.3572610602456052,-0.3440735745719348,-0.39620071794008815,-0.516790857211074,BP,immune system process,23,-29.266823,8.910222000000003
WBGene00019218,madf-3,-0.16280519394440507,0.2330430199908644,-0.016497027694894584,0.08706780078376397,-0.009482321287990205,-0.0396736264533164,-0.31326432644184177,0.1223706117111032,-0.041923467672677184,0.07599504956883685,CC,intracellular,19,-10.301777,-56.30320699999999
WBGene00019235,H23N18.4,0.7935491685802898,1.2223922877732107,1.30256261450371,1.3025625991934096,0.9999999627942452,1.3785114529594793,1.7078189462425597,1.2630342534818304,1.900463987125999,1.1805721378753502,CC,intracellular,13,62.51969,29.395441
WBGene00019245,sacy-1,-0.0856003522926958,0.2624218068700994,-0.02523547059087861,0.08147731224795685,-0.01214394081838588,-0.10313067546989883,-0.34279656348313914,0.058834552141206586,-0.051288779153725095,-0.002135514218942092,CC,intracellular,17,-22.418446,-51.351685
WBGene00019259,H34C03.2,-0.16933320289846066,0.16771559259124302,-0.08400259574711022,0.021935461663526112,-0.0018285624019211968,-0.12797252812619495,-0.4537224018247663,-0.06878081523092305,-0.15237096970021735,-0.1889139136119633,BP,cellular protein modification process,0,-51.502605,-15.537033
WBGene00019263,H35B03.1,-0.1574447632689342,0.144210948684794,-0.16164471282845128,0.07450204959541472,-0.12838227172246694,0.19107757736550826,-0.017655466295296133,0.2607349643251187,0.09224751896906368,0.6418996365194651,not labeled,not labeled,22,3.814817,4.9741306
WBGene00019266,H35N09.2,-0.2532680069351469,0.03761439948894285,-0.03489810621389289,-0.07256847036191161,-0.3128828275016477,-0.3703683273935132,-0.6922964176402013,-0.16924449165907252,-0.31739832809589963,-0.11124890830190283,not labeled,not labeled,20,-47.95871,12.17664
WBGene00019272,H42K12.3,0.2506961751713241,-0.049999209717457305,0.22088751671650364,-0.3386980109618243,0.29714513235159323,0.10490822510200104,-0.06460864300988156,2.0942610371516888,0.1403732047393742,1.41108347379428,not labeled,not labeled,15,20.685902,43.466213
WBGene00019274,H43I07.1,-0.1259582199234126,0.16068401757956965,-0.04393007143494998,0.09408410438207683,-0.019576003061692937,-0.04613445305728181,-0.2763430556202193,0.06097772415537861,0.02173663260542114,0.08826716140557878,CC,intracellular,19,-8.814938,-60.62534300000001
WBGene00019279,K01A2.4,0.13399525227975315,0.3949372985001833,0.024568840305349227,0.05138553296747439,0.14897146867138922,-0.14163916673962884,-0.4903910585307472,0.7561108782628149,-0.0967848839811758,-0.13255604992887982,not labeled,not labeled,11,-3.2822795,-0.32687765
WBGene00019285,cbn-1,0.3923175929927467,0.29391395648819163,0.4744861813670838,0.31636884238482565,0.3329834823920184,0.26534481167064783,0.0410275136379461,2.03765265840176,0.2361985115236287,1.0677450056901898,not labeled,not labeled,15,23.208323,39.71643
WBGene00019293,K02A6.2,0.4770473965891444,1.2251750309294989,1.51164591481073,1.4199033521635496,0.5719065533300363,0.8129146442395747,0.7563311000716535,0.3904597625820863,0.5719065648397486,0.8990712508699197,not labeled,not labeled,24,49.75738,20.459743
WBGene00019294,K02A6.3,-0.1035652380546308,0.3981608780612742,0.08420298057913732,0.2081156639129862,-0.08474033999154873,-0.06667091321582763,-0.1484693017922929,0.06747051729777986,-0.015761800429283213,-0.8956062470907868,not labeled,not labeled,23,-26.877882,4.867871
WBGene00019298,K02D7.1,-0.15480094483911874,0.31161359167970026,-0.284188673763901,-0.17513038678102075,-0.5161403875892336,-0.43077131392363205,-0.6101590112945843,-0.6924344559454818,-0.6221334105898784,-0.8628807187710308,CC,intracellular,25,-31.965866,26.84156
WBGene00019304,K02D10.4,-0.1258679866159298,0.5359250848858554,0.047425420402090517,0.09854648201384107,0.02208260248920091,0.18997704992454525,-0.03377066158195685,0.20614190186664416,-0.041383832939018816,-0.09286206968083023,not labeled,not labeled,11,0.36691818,-17.627577
WBGene00019315,K02E7.11,-0.6629639626606991,-1.0780010510829907,-0.2479268141872,-0.5474868803364243,-0.788494850683942,0.3959290033107124,-0.3410362252766941,0.07400107238597897,0.7964667288338276,2.4102837042299505,not labeled,not labeled,28,36.299473,-10.592107
WBGene00019327,zip-2,0.1560752419985718,0.7135078518426301,0.06750476483899348,0.2147087705492776,-0.22323769341998112,-0.1850970410857693,-0.15454772474683498,0.12589782210321765,-0.20283492516605414,-0.322671997511109,BP,immune system process,11,-8.397192,-7.482166
WBGene00019334,K02F3.12,-0.17948884341564675,0.22627193877206156,-0.03140943384723016,0.09274913156290232,-0.027451910003671642,-0.0907879136237133,-0.30443640142487194,-0.0035835879252639202,-0.0633621484060356,-0.07729826763792058,CC,intracellular,7,-40.949986,-30.666826
WBGene00019344,dhhc-10,-0.22568881406228325,0.4240232827843933,0.12618934321774233,0.31310985669016844,0.22879906279643336,0.090916138760063,-0.07605558805690205,0.23216688163564925,0.21013407658082173,0.11483133870528127,MF,"transferase activity, transferring acyl groups",16,11.149484,-16.96227
WBGene00019352,K03A1.4,0.32462238641683605,0.6847979495038281,0.4184045367925879,0.7820951221652184,0.3774742714538828,0.6422374776909319,0.3138156315825995,0.8584460022478755,0.3353487882305206,-0.2985231149904388,not labeled,not labeled,2,29.787498,6.2778955000000005
WBGene00019362,cdk-2,-0.1952975829458028,0.14876934741454662,-0.11134260992359657,0.028007032923015984,-0.006761512089750178,-0.07836999084388996,-0.3585170965174127,0.05060383459176343,-0.04492924625463157,-0.010807589590860369,CC,intracellular,7,-42.019264,-40.00133
WBGene00019396,K04F10.3,-0.08712601691398092,0.20650125372917216,0.014369782256363097,0.09159996579709427,-0.04304412171176164,-0.10770700580267968,-0.34874156343447194,0.04816951158491989,-0.13827959581187965,-0.08341011075751048,not labeled,not labeled,5,-33.367737,-25.35893
WBGene00019412,fbxb-49,-0.4807349255324542,-0.15357016417744518,-0.9045426016750976,-0.6473847546277725,-0.6182384502881924,-0.6621817287281679,-0.4611947122065825,-0.2734098807472112,-0.654764279873592,0.9619069505406888,not labeled,not labeled,21,-52.163017,33.477203
WBGene00019413,fbxb-50,-0.1909426029635526,0.2905902820482797,-0.2678113484591007,-0.04234604091610539,0.12005591756747512,-0.05467689281921917,-0.4594313805888382,0.6433793729187727,-0.13750332665309273,0.7850404631244849,not labeled,not labeled,22,-0.17073606,10.216272
WBGene00019415,K05F6.4,-0.3355109530150591,0.2720193217288358,-0.2549454716928237,-0.12711174357515986,-0.13557335523911007,-0.3428403994925828,-0.4156811231917201,0.3005258123288481,-0.3901462033993264,0.7667839950882929,not labeled,not labeled,22,-2.5744545,8.162596
WBGene00019427,atg-16.2,-0.16324886116004667,0.22216304108456164,0.0001784991500137778,0.10825302639146628,0.025118776601262386,-0.07696184068610279,-0.3232669823331156,0.2325279709625363,-0.03925074040197085,0.04046861415242553,CC,intracellular,14,2.66936,-34.769554
WBGene00019432,knl-2,-0.10522055788582207,0.28307671638506626,0.02015982753079904,0.15090851519611626,0.05753395895102643,-0.017767493638416454,-0.2813119549975172,0.06774444077295527,-0.0017730585516897435,0.02792604961224221,CC,intracellular,14,1.230399,-47.744152
WBGene00019457,vms-1,-0.0914229380328111,0.2496380342083153,-0.041958889386550347,0.07400076832513848,-0.014703124757355468,-0.11130404703179496,-0.3415803399694948,0.0120047063162545,-0.10377039197291538,-0.05059681608237643,CC,intracellular,0,-45.77393,-29.732676
WBGene00019478,cri-2,0.12494172388514713,0.5905709070392628,0.3506785936018204,0.6120774153561843,0.4095893628595526,0.5046420836376129,0.5304729888477802,0.5398545784369729,0.4250629263321244,0.28925952845440506,MF,ion binding,2,35.303127,5.4107428
WBGene00019480,K07C11.8,0.4622713417036728,0.5594275834657925,0.07823779268632514,-0.027051058221385205,-0.2693009156298496,-0.521608885735402,-0.4405722158202128,-0.3074839788215167,-0.3811937310710301,-0.8841789080650928,not labeled,not labeled,25,-26.790936,18.3749
WBGene00019489,K07E1.1,0.18881381581610407,0.6405807873392781,0.5635614986956323,0.8772493947270128,0.7391720076261628,0.8075701342853066,0.8379258014122772,0.03861971607360637,0.6437960790729118,0.8167155813517457,MF,oxidoreductase activity,6,55.19719300000001,-2.954782
WBGene00019503,tbce-1,-0.0910633405656398,0.25451441575298084,0.062101948113635785,0.09139722581460674,0.022760688565757192,0.009129112374735016,-0.29543899366306725,0.1420711415075413,0.014816935633511719,0.02194095697916154,CC,intracellular,14,2.584698,-41.068047
WBGene00019504,K07H8.2,-0.1265192422323853,0.2626206201724308,0.006673262332425267,0.15505555498895873,0.0072784523904392264,-0.022134913365007947,-0.2384215036269808,0.09405457149236618,-0.0034242749061697,-0.023576357411958068,CC,cell,19,-9.49191,-46.216194
WBGene00019520,K08B12.1,0.22239260866919966,-0.2801076715152524,0.09575966416244697,-0.5956089111508236,0.2464381689592852,-0.08746192268329622,-0.3325746868999362,2.3746986916950696,-0.512552278684586,1.2434544518754898,not labeled,not labeled,4,13.654910999999998,47.37804000000001
WBGene00019541,K08F11.1,-0.3965172414847665,-0.06285985834527352,-0.5600159258471518,-0.36017537757251983,-0.5034324243268724,-0.5682835231074606,-1.0225423371147393,-0.24967577977249625,-0.4113141995727663,-0.3530155979825329,not labeled,not labeled,21,-49.287468,26.136559
WBGene00019543,cif-1,-0.11830198014435833,0.2282191990889437,-0.0004091387847120487,0.13349395700478614,0.016893579765861592,-0.08050100222610368,-0.27792780956134605,0.04172817461032352,0.0060527953745310725,0.060406525518665426,CC,intracellular,19,-5.1960305999999985,-57.57483000000001
WBGene00019547,K09C4.1,0.14372042162090534,0.44933226834232975,0.4924388381042189,0.5785049963382498,0.32438622127320826,0.42467023891371797,0.03986085546656959,0.8106148437300131,0.06863113107582207,0.05516364366743965,not labeled,not labeled,16,12.030812,-2.2461417
WBGene00019550,K09C4.5,0.3411573986562555,0.5192149857097696,0.6473579848887283,0.7319270156704896,0.7859667975770073,0.6551221450881748,0.6618817546654228,1.1479966426573007,0.5632060012693021,0.451163388724309,BP,transmembrane transport,29,45.07165,11.558882
WBGene00019564,K09D9.1,-0.17885985778997782,1.72051794748832,1.2310443983275192,1.7734158106260196,0.18605923371240074,-0.06572372603885768,-0.20555231575343846,1.0323438321086194,0.4904251729078428,-2.0608417554737404,BP,immune system process,26,-7.1360717000000005,24.651737
WBGene00019576,K09E3.5,-0.14708142820346734,0.1480987285653228,-0.1688328560143617,0.0013440743508414954,-0.20867615768520764,-0.16505910310922722,-0.4181780566802926,0.1613844750556499,-0.1352195196623276,-0.0020181117084270284,CC,intracellular,5,-34.329646999999994,-10.155453
WBGene00019578,K09E3.7,-0.22766223701651975,0.12427680208279845,-0.059926369632537835,0.1115011430098818,-0.1334091662594208,-0.1565658149894622,-0.3057223438416541,0.16457298946444254,-0.13762141172346087,-0.1955554414106624,not labeled,not labeled,5,-30.824345,-13.560027
WBGene00019579,oac-57,0.13620447195134489,0.6968250169419576,0.21039073237453465,0.14545855280491438,-0.3031749422147492,-0.2634424324558973,-0.4627512827469422,-0.6295158471967905,-0.2782141933721212,-0.4712128147051615,MF,"transferase activity, transferring acyl groups",25,-25.79248,15.097318
WBGene00019587,K09F6.4,-0.3199797098345005,-0.10679510856992458,-0.27966225135989564,-0.12879553203180993,-0.11015803870367867,-0.05402776902385309,-0.2422846162042909,-0.9166713654307568,-0.7899142593243758,-0.4826219498596736,not labeled,not labeled,20,-33.80345,16.265114
WBGene00019588,K09F6.5,-0.2316255276003716,0.2410082670977065,-0.09264911805917464,0.14439010299670407,-0.6629647758999521,-0.5678075197355188,-0.9658918806746462,-1.4785400517413103,-1.84937771994598,-1.18379688537407,CC,intracellular,31,-27.152357,40.18377
WBGene00019590,K09F6.7,0.3156614487568561,0.4990807916774127,0.6303940158427448,0.6688302204537102,0.4815933729763806,0.42283296674182935,0.2976049421859681,0.2737885183694431,0.2325658241613997,0.11788039735781194,not labeled,not labeled,16,9.534109,-1.3682266
WBGene00019606,clec-88,-0.1010758312482638,0.2240596411057272,-0.0018471202793648445,0.141348342741642,-0.05366386430899262,-0.0716658336961764,-0.3087768988912432,0.12566539424289402,-0.057535667499871934,-0.04440229763914516,not labeled,not labeled,30,-19.10686,-36.58596
WBGene00019608,ani-2,-0.0972804401191132,0.21693930414599016,0.030904943487966463,0.1258866592101402,0.07825600542027544,-0.008920869735613124,-0.25486387887814743,0.05873811375936455,-0.057318282498679984,-0.016394538956046034,CC,intracellular,27,-1.3640839,-43.42214600000001
WBGene00019627,K10D2.1,-0.0925183549595392,0.22326342112704006,-0.040838396671158066,0.07942923266294244,0.02444446751058571,-0.08525052341266283,-0.4145617577718532,0.014716352162997381,-0.04511592701535338,-0.08419559685959932,CC,intracellular,0,-49.337704,-34.93359
WBGene00019628,pup-2,-0.15511624546587832,0.1785814301262061,-0.049638028581616034,0.06366096387628595,-0.038132409953700375,-0.1001873232633681,-0.37927014479168975,0.07078432682798841,-0.0806879835905967,-0.050286345091159916,BP,cellular nitrogen compound metabolic process,7,-37.535122,-35.929123
WBGene00019629,cid-1,-0.12124478658983227,0.16713008003594254,-0.047505817505736125,0.03358806210965959,-0.027322964710997155,-0.1271072821789101,-0.4058172630023309,-0.030400773717892626,-0.15218956170155806,-0.12437464982196288,CC,intracellular,0,-46.98424,-18.43462
WBGene00019631,K10D2.5,-0.11720993619392495,0.23804341830137865,-0.0020412155933460237,0.09246400274089872,-0.14499382344518708,-0.1688734676322845,-0.3919348652327681,-0.036015849168590464,-0.1287332087520081,-0.17692199359001126,not labeled,not labeled,8,-41.160973,-8.562569
WBGene00019639,K10F12.7,-0.5777666626700766,-0.2863039057033569,-0.6896595149026092,-0.5353313272862046,-0.7858748282777244,-0.5994616980176932,-1.4344022088450004,-1.2863036262153391,-1.2175909377279792,-1.8365006083608095,not labeled,not labeled,31,-31.23436,47.773247
WBGene00019644,cpt-4,0.17870600314390295,1.6411906061387604,0.4997934819978909,0.7521841297782057,-0.16128066109471195,-0.10990599766803832,-0.3718286478389885,0.4614481187558699,-0.226559839417992,-1.3219279000220503,MF,"transferase activity, transferring acyl groups",26,-13.308152,20.310488
WBGene00019645,swt-7,0.08613394121298157,0.4665368754578907,0.19546514532649795,0.3330778907064982,0.09369850789691192,0.19134369615043845,0.11470673614821257,0.15229775862153438,0.1997459009918092,0.2104774280922808,BP,immune system process,16,10.688429,-11.43605
WBGene00019659,K11H12.3,0.4348009542331752,1.4088056355668002,0.9647492770509823,1.1147117774538593,1.3592498101470092,1.4237173368317109,1.4384765136689401,1.4925163396820906,1.4050534934481007,1.4925163538649393,not labeled,not labeled,33,63.79876700000001,28.287783
WBGene00019692,M01A10.1,-0.11448499717275686,0.2317979281128597,0.009177711630595551,0.12361518700937425,-0.017762371958673917,-0.07934510267553474,-0.3220336293409698,0.0919476248728266,-0.10992005133245453,-0.04914249633130385,MF,RNA binding,30,-21.220926,-35.880848
WBGene00019693,ostd-1,-0.10725143410888638,0.24864546454910474,0.02717465096488958,0.13992083141585,-0.02626129381016007,-0.05715502935226535,-0.2378881283957037,0.1525928470118849,-0.03765991610339636,-0.006439485815702639,CC,intracellular,27,-8.989809,-36.376472
WBGene00019697,M01B12.4,-0.12208831735236635,0.19458485969864192,0.01876656154704293,0.13620759455299236,0.015012835540803238,-0.04429945460859841,-0.2590469574464036,0.1785187143963931,-0.041460270698249424,0.03414445237031494,not labeled,not labeled,14,1.0064304,-36.551945
WBGene00019705,fbxb-45,-0.14516324041939654,0.3868503670569865,0.2747399920198141,0.4719319098817962,0.7024725959325586,0.6188416355175885,0.4634329235771109,0.6714457300886902,0.7078792894380097,0.7608606071405042,not labeled,not labeled,6,46.96047,0.28064945
WBGene00019715,M01G5.1,-0.09703603084526424,0.19892131405514848,-0.04429153380030382,0.1051221348867344,0.036859823453992746,-0.0684590574109869,-0.2947733954975629,0.045750410896324915,-0.1017386298298062,-0.04271994551767922,not labeled,not labeled,30,-23.683744,-46.62988
WBGene00019720,M01H9.4,-0.21107570991549096,0.4259335389208694,-0.3572022256238689,-0.25047316696997424,-0.5344766519620627,-0.5687748788062432,-0.655860514799147,-0.5053008001941217,-0.6915645660662726,-0.6768513861163923,not labeled,not labeled,25,-32.711964,28.818642
WBGene00019725,algn-14,-0.11572218529277922,0.30641855703181703,0.014797064734739962,0.11033311077093977,0.0932500455016072,0.07251263811468611,-0.2642108577350655,0.1404563952417206,0.07727424239861769,0.14609378132102258,CC,intracellular,14,10.237823,-49.123398
WBGene00019730,asns-2,0.1837110918652076,0.7417742515821821,-0.30348640570240626,-0.2089948250506604,-0.5801267032083279,-0.5576985950613951,-0.5673255209884642,-0.5007358049425532,-0.4293829677547452,-1.25860477290699,MF,ion binding,25,-30.465689,23.777124
WBGene00019731,M02D8.5,0.21469498523624253,0.5973110130844006,0.21540727854038974,0.1624651100304142,-0.031763766048840125,-0.323996270347954,-0.4015964122848272,-0.6243528816079138,-0.4812987490893468,-0.8878971420168058,not labeled,not labeled,25,-25.5307,18.085018
WBGene00019733,M02E1.1,0.17671712385153882,0.6735390203880005,0.5036140110429965,0.6850181069736649,0.3972427542754495,0.3521347395092249,0.18800743705795675,0.557028300741246,0.3765822540570074,0.17178068457174156,not labeled,not labeled,2,34.82998,7.374796000000001
WBGene00019741,nhr-201,0.24177202557329736,0.9063939460221988,0.911683389100114,1.1937311440051293,0.7124235621780866,0.5556980457923721,0.3741118297912216,0.6006039647220689,0.31745166814801884,-0.6011936297249827,MF,ion binding,24,39.075996,17.431465
WBGene00019743,nhr-203,0.23434858989646126,0.9379904101053159,0.6761739805530205,0.9072019489875274,0.4792441202082838,0.2540579866689168,0.2471903239895852,0.20831732119520646,-0.3100131923783476,-1.1141159217264098,MF,ion binding,26,-15.3686075,15.492887
WBGene00019746,M03A1.3,0.3967588834196327,0.739040037489703,0.9034268473212652,1.2473812499481802,1.1218503754731906,1.25609848465856,0.9417549481832186,0.8294263023902424,0.9471482191357624,0.8058715827826752,not labeled,not labeled,24,54.824123,20.472189
WBGene00019748,atg-2,-0.21504014457413406,0.2776889859729632,-0.11702103330933156,-0.03500600867084636,-0.277012230812149,-0.3940973779557551,-0.6193415720419422,-0.06807265805548203,-0.4485026283210862,-0.4854113660906068,CC,intracellular,20,-39.646465,10.952919
WBGene00019751,M03D4.4,-0.1642751213462832,0.31804133563144354,0.06637898337061897,0.1327909341565814,0.20191529734468186,-0.02941023816754207,0.053968688023022786,0.6646667781875255,0.09996707396207503,0.9623125916792024,not labeled,not labeled,1,12.51181,8.796928999999997
WBGene00019756,M03E7.4,-0.6147091411995635,0.0577159045406983,-0.0911473552649582,-0.3293069884427444,-0.660512952739694,-0.9708528193093676,-0.7567280378993875,2.5145729684516205,-0.660512858051562,0.5751150570955019,not labeled,not labeled,4,4.589641,50.36411
WBGene00019757,memb-2,-0.09550639617301736,0.2547257523418409,0.03625760237337161,0.13039962582930187,-0.06280594601950895,-0.10823662583966698,-0.4360525112515692,0.07173377463027109,-0.1801429081424084,-0.05245892060410906,CC,intracellular,5,-33.313347,-22.589205
WBGene00019759,M03F4.6,0.3770045357861616,0.5563935422639972,0.4835606429126838,0.5652444671802428,0.5827850076423111,0.7277974459562842,0.6087023795799561,1.7434790560822204,0.6044150387992104,1.0947406241673594,not labeled,not labeled,15,29.578024,34.88087
WBGene00019760,calu-1,-0.10800495555231038,0.1778522324325067,0.036540509984286366,0.2099083813296492,0.19982988506260035,0.2596152400380252,0.21889612162468985,0.058620242825933026,0.5153927743728115,0.23917338234969776,MF,ion binding,18,29.494837,-18.807957
WBGene00019761,M03F8.1,-0.44222204693608,-0.12029398404125402,-0.4422220248039261,-0.1975997192900429,-0.1202940149110212,0.4854269803813214,0.5180316430947585,1.31961811035152,0.3829440412987175,-0.2378635774292448,not labeled,not labeled,10,8.861862,23.985184
WBGene00019762,M03F8.3,-0.13442611223771994,0.2226179604982672,0.00793015376596351,0.16393027400116011,0.09311144162210816,-0.02698981014163504,-0.3033520347201595,0.07674334872813304,0.02243609386835033,0.034576953565769834,CC,intracellular,14,-0.0599841,-50.835545
WBGene00019766,M4.1,-0.07280509581811856,0.2635182402263343,0.06540760522405442,0.19115264882510985,0.11777478066426815,0.0387553119314763,-0.2527919491735995,0.11675045297936748,0.06811095630537878,0.005758875292878329,not labeled,not labeled,14,7.4168577,-44.7814
WBGene00019768,M04F3.2,-0.2161790593215791,0.1473161680488797,-0.2530309524658243,-0.1220014168962349,-0.33872408700603884,-0.3363398609892476,-0.441570145348174,-0.4544399069927376,-0.28900339150068177,-0.1649333035778291,not labeled,not labeled,20,-40.87019,16.622139999999998
WBGene00019771,M04F3.5,-0.1321474309976738,0.2257986283456805,-0.007138762549918631,0.11430419820510986,0.0513799784532516,-0.005728242275580442,-0.27550505121444324,0.0909043873039117,0.021750577483679482,0.05466710881615099,CC,cell,14,0.4968707000000001,-53.85584
WBGene00019777,M57.1,-0.09937131843308933,0.3688814304484094,-0.08344331693733409,0.09995742727021018,0.029031454204785586,-0.12673354095723074,-0.3156167743632867,0.08918693715261837,-0.012705871518492451,0.038580240286846035,not labeled,not labeled,19,-14.125067,-53.5592
WBGene00019779,endu-2,0.15808820408857294,0.6345880894759829,0.3042953756148066,0.3729108603855664,0.2966343645129648,0.2822615885717994,-0.03783112927408183,-0.08965375251778697,0.19222487905942565,-0.1517463805874364,BP,immune system process,11,-1.0463698,-9.985153
WBGene00019782,M60.7,0.4481801625801332,1.0053974528013807,1.6163422595481105,2.046293751917549,1.5041535202851597,1.6303832332214387,1.5506719165051803,1.1073016077664892,0.7059202553835924,-1.17697145304275,not labeled,not labeled,13,53.23559,30.550838
